9.9000e+01,9.7000e+01,3.5000e+01,-2.1243e-01,-6.6423e-02,-1.9290e-01,-7.3031e-02,7.5291e-03,-4.2791e-03,-1.0297e-02,-7.8174e-04,-2.1131e-02,-3.3386e-03,-3.6469e-02,-2.7111e-02,-4.4951e-02,-4.1067e-02,8.8782e-04,-2.2174e-02,1.9998e-03,-1.6142e-03,7.2102e-01,-1.7921e-01,-2.2977e-01,-2.1123e-01,-2.6964e-01,-2.1309e-03,-1.3939e-02,-2.7326e-02,9.9158e-03,-1.5624e-02,-2.3812e-02,-4.9152e-03,-4.7317e-02,-1.4128e-02,-1.3928e-02,-4.4429e-02,-2.1578e-02,-3.7258e-02,-7.1127e-03,2.2855e-01
9.9000e+01,9.4000e+01,2.9000e+01,-2.1319e-01,-1.5605e-01,-5.8546e-02,-2.0944e-01,-4.9840e-04,1.0122e-02,-1.4890e-02,-3.0957e-02,-3.6769e-02,-2.6508e-02,-2.9506e-02,-2.7935e-02,-1.7044e-02,-8.1600e-02,-5.6849e-02,-1.3115e-02,-6.8217e-02,-6.6504e-03,7.7847e-01,-2.2854e-01,-2.1830e-01,-2.4184e-01,-2.0422e-01,-6.1100e-03,-2.8928e-03,-1.4187e-02,-5.1298e-03,-1.1426e-03,-1.4978e-03,1.2526e-03,-4.0871e-02,3.8520e-03,-4.2455e-02,-2.4359e-03,-4.6810e-02,-3.3490e-02,-1.0079e-02,1.2789e-01
9.9000e+01,5.1000e+01,2.0000e+00,-7.1419e+08,-6.0876e+06,-5.3388e+08,-5.2923e+08,2.3320e+01,-1.3483e+08,-1.4108e+08,5.7871e+06,-7.1024e+07,-9.5507e+05,-7.1519e+07,5.7871e+06,5.7871e+06,-1.1699e+08,-1.3996e+06,-1.4253e+08,-1.4113e+08,-1.1853e+03,-2.6665e+07,4.3879e+104,-1.3249e+103,4.9107e+104,4.0874e+104,1.0758e+104,1.6456e+104,-6.7798e+99,5.5026e+103,-6.8674e+99,1.0978e+104,7.4565e+100,-6.8615e+99,5.0434e+103,1.6454e+104,-2.2264e+102,2.1754e+104,1.0758e+104,-2.2162e+102,5.2735e+103
9.9000e+01,9.2000e+01,2.6000e+01,-2.3669e-01,-1.8333e-01,-1.8671e-02,-1.7546e-01,9.0814e-03,-6.3083e-03,-9.4591e-04,-1.0069e-02,2.4324e-02,-2.0158e-02,-1.6118e-02,-2.3897e-02,-3.4835e-02,-2.2559e-02,-3.3665e-02,5.6652e-03,-1.2517e-02,-8.3976e-03,7.7882e-01,-1.5550e-01,-2.1260e-01,-1.9332e-01,-2.2770e-01,4.3660e-03,-1.3492e-02,-4.5792e-03,-2.2022e-02,-2.8166e-02,-3.3500e-02,-2.0824e-02,1.9802e-02,-3.0009e-03,-3.5183e-02,-5.2189e-02,-3.0845e-02,-1.6641e-02,-1.1131e-02,1.2597e-01
