# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
80,1660893479.708441,256000,0.3469385504722595,0.2472790777683258,0.6574808359146118,0.24786624312400818
81,1660893480.9608638,259200,0.3469385504722595,0.2472790777683258,0.6537832617759705,0.248311847448349
82,1660893485.0300684,262400,0.3510030210018158,0.24098177254199982,0.6537832617759705,0.248311847448349
83,1660893486.3247843,265600,0.3510030210018158,0.24098177254199982,0.6499848961830139,0.2426432967185974
84,1660893490.517246,268800,0.3523147404193878,0.24756193161010742,0.6499848961830139,0.2426432967185974
85,1660893491.6992495,272000,0.3523147404193878,0.24756193161010742,0.6484103798866272,0.2472885698080063
86,1660893495.9073966,275200,0.35443904995918274,0.24453455209732056,0.6484103798866272,0.2472885698080063
87,1660893497.0606647,278400,0.35443904995918274,0.24453455209732056,0.6454384326934814,0.24532462656497955
88,1660893501.2964373,281600,0.35626885294914246,0.24477523565292358,0.6454384326934814,0.24532462656497955
89,1660893502.2846766,284800,0.35626885294914246,0.24477523565292358,0.6441222429275513,0.2465263307094574
90,1660893506.5672538,288000,0.3586523234844208,0.24896450340747833,0.6441222429275513,0.2465263307094574
91,1660893507.7294602,291200,0.3586523234844208,0.24896450340747833,0.6412306427955627,0.24807704985141754
92,1660893511.8485467,294400,0.36303645372390747,0.2505810260772705,0.6412306427955627,0.24807704985141754
93,1660893513.1349437,297600,0.36303645372390747,0.2505810260772705,0.6367413401603699,0.25103333592414856
94,1660893517.3018415,300800,0.3640516698360443,0.268298864364624,0.6367413401603699,0.25103333592414856
95,1660893518.646241,304000,0.3640516698360443,0.268298864364624,0.6370301246643066,0.2550140917301178
96,1660893522.5957694,307200,0.3670634329319,0.2598310708999634,0.6370301246643066,0.2550140917301178
97,1660893523.9739227,310400,0.3670634329319,0.2598310708999634,0.6343508958816528,0.2507222592830658
98,1660893527.7915277,313600,0.36879193782806396,0.24620893597602844,0.6343508958816528,0.2507222592830658
99,1660893529.2291882,316800,0.36879193782806396,0.24620893597602844,0.6323615908622742,0.24822278320789337
100,1660893533.045005,320000,0.3719698190689087,0.25975745916366577,0.6323615908622742,0.24822278320789337
101,1660893534.665618,323200,0.3719698190689087,0.25975745916366577,0.6273440718650818,0.26826009154319763
102,1660893538.4915814,326400,0.3758055567741394,0.24735110998153687,0.6273440718650818,0.26826009154319763
103,1660893540.0070896,329600,0.3758055567741394,0.24735110998153687,0.623957097530365,0.2504872977733612
104,1660893543.6464114,332800,0.3790922462940216,0.24794872105121613,0.623957097530365,0.2504872977733612
105,1660893545.316282,336000,0.3790922462940216,0.24794872105121613,0.6212772727012634,0.2482362985610962
106,1660893549.1819718,339200,0.38133126497268677,0.2468428760766983,0.6212772727012634,0.2482362985610962
107,1660893550.6521614,342400,0.38133126497268677,0.2468428760766983,0.6189224720001221,0.24831967055797577
108,1660893554.3424017,345600,0.38412314653396606,0.24217773973941803,0.6189224720001221,0.24831967055797577
109,1660893555.9170606,348800,0.38412314653396606,0.24217773973941803,0.6160287857055664,0.24452629685401917
110,1660893559.7686274,352000,0.38670554757118225,0.246907040476799,0.6160287857055664,0.24452629685401917
111,1660893561.3697133,355200,0.38670554757118225,0.246907040476799,0.6130539178848267,0.24609975516796112
112,1660893564.846864,358400,0.3903250992298126,0.2446984350681305,0.6130539178848267,0.24609975516796112
113,1660893566.6366882,361600,0.3903250992298126,0.2446984350681305,0.6094385981559753,0.2401881217956543
114,1660893570.329797,364800,0.39283186197280884,0.24606525897979736,0.6094385981559753,0.2401881217956543
115,1660893572.2555125,368000,0.39283186197280884,0.24606525897979736,0.6075516939163208,0.252640038728714
116,1660893575.6882024,371200,0.3947479724884033,0.25317180156707764,0.6075516939163208,0.252640038728714
117,1660893577.5846117,374400,0.3947479724884033,0.25317180156707764,0.6054297089576721,0.2506410479545593
118,1660893580.990103,377600,0.3960956633090973,0.2514386475086212,0.6054297089576721,0.2506410479545593
119,1660893582.7399127,380800,0.3960956633090973,0.2514386475086212,0.6035696268081665,0.24843354523181915
120,1660893586.108131,384000,0.39770257472991943,0.2478712797164917,0.6035696268081665,0.24843354523181915
121,1660893588.0628986,387200,0.39770257472991943,0.2478712797164917,0.6024306416511536,0.25132811069488525
122,1660893591.5734441,390400,0.39817458391189575,0.2493855357170105,0.6024306416511536,0.25132811069488525
123,1660893593.372231,393600,0.39817458391189575,0.2493855357170105,0.6014953255653381,0.24729129672050476
124,1660893597.7298627,396800,0.3993449807167053,0.24649038910865784,0.6014953255653381,0.24729129672050476
125,1660893600.3945825,400000,0.3993449807167053,0.24649038910865784,0.600151777267456,0.24563337862491608
126,1660893603.7646663,403200,0.402515709400177,0.25033244490623474,0.600151777267456,0.24563337862491608
127,1660893605.8739092,406400,0.402515709400177,0.25033244490623474,0.5978768467903137,0.2480952888727188
128,1660893609.0493636,409600,0.40347883105278015,0.26575779914855957,0.5978768467903137,0.2480952888727188
129,1660893611.1981924,412800,0.40347883105278015,0.26575779914855957,0.5969076752662659,0.24927139282226562
130,1660893614.5276573,416000,0.40475648641586304,0.25009265542030334,0.5969076752662659,0.24927139282226562
131,1660893616.4555938,419200,0.40475648641586304,0.25009265542030334,0.5950786471366882,0.24916964769363403
132,1660893619.7788503,422400,0.4066275954246521,0.24853354692459106,0.5950786471366882,0.24916964769363403
133,1660893621.7999501,425600,0.4066275954246521,0.24853354692459106,0.592850387096405,0.2445249706506729
134,1660893624.9725666,428800,0.40852591395378113,0.25063300132751465,0.592850387096405,0.2445249706506729
135,1660893627.354292,432000,0.40852591395378113,0.25063300132751465,0.5919862389564514,0.2583790719509125
136,1660893630.5079825,435200,0.40895599126815796,0.24521495401859283,0.5919862389564514,0.2583790719509125
137,1660893632.5304954,438400,0.40895599126815796,0.24521495401859283,0.590653121471405,0.24373620748519897
138,1660893635.5307782,441600,0.41000452637672424,0.24699930846691132,0.590653121471405,0.24373620748519897
139,1660893637.9661405,444800,0.41000452637672424,0.24699930846691132,0.5900074243545532,0.24562488496303558
140,1660893640.8532324,448000,0.4111120104789734,0.24240712821483612,0.5900074243545532,0.24562488496303558
141,1660893643.1086564,451200,0.4111120104789734,0.24240712821483612,0.5889825224876404,0.24471570551395416
142,1660893645.9785802,454400,0.4129779040813446,0.24943916499614716,0.5889825224876404,0.24471570551395416
143,1660893648.5910647,457600,0.4129779040813446,0.24943916499614716,0.5868883728981018,0.2531157433986664
144,1660893651.3771966,460800,0.41457289457321167,0.23880213499069214,0.5868883728981018,0.2531157433986664
145,1660893653.85566,464000,0.41457289457321167,0.23880213499069214,0.5855388045310974,0.24811336398124695
146,1660893656.6119254,467200,0.4161156415939331,0.2477157711982727,0.5855388045310974,0.24811336398124695
147,1660893658.9766748,470400,0.4161156415939331,0.2477157711982727,0.5832440853118896,0.2432135045528412
148,1660893661.9969556,473600,0.4178401529788971,0.24206186830997467,0.5832440853118896,0.2432135045528412
149,1660893664.4700267,476800,0.4178401529788971,0.24206186830997467,0.5819042325019836,0.24824006855487823
150,1660893667.1834698,480000,0.4192344844341278,0.24656930565834045,0.5819042325019836,0.24824006855487823
151,1660893669.8091724,483200,0.4192344844341278,0.24656930565834045,0.5810644030570984,0.24795852601528168
152,1660893672.339173,486400,0.41901451349258423,0.256013959646225,0.5810644030570984,0.24795852601528168
153,1660893675.0525513,489600,0.41901451349258423,0.256013959646225,0.5803067088127136,0.24992525577545166
154,1660893677.7707202,492800,0.4203580617904663,0.2621585428714752,0.5803067088127136,0.24992525577545166
155,1660893680.4928813,496000,0.4203580617904663,0.2621585428714752,0.5798469185829163,0.24543523788452148
156,1660893683.0053546,499200,0.4215068519115448,0.2525215446949005,0.5798469185829163,0.24543523788452148
157,1660893685.8338265,502400,0.4215068519115448,0.2525215446949005,0.57883620262146,0.2482244372367859
158,1660893688.349524,505600,0.42129749059677124,0.24454960227012634,0.57883620262146,0.2482244372367859
159,1660893691.0949821,508800,0.42129749059677124,0.24454960227012634,0.578784704208374,0.24254056811332703
160,1660893693.7784653,512000,0.4227657914161682,0.259706050157547,0.578784704208374,0.24254056811332703
161,1660893696.3990993,515200,0.4227657914161682,0.259706050157547,0.576322078704834,0.2693779468536377
162,1660893698.8835466,518400,0.42427492141723633,0.24606288969516754,0.576322078704834,0.2693779468536377
163,1660893701.7129493,521600,0.42427492141723633,0.24606288969516754,0.575463056564331,0.2517760097980499
164,1660893704.1249974,524800,0.42483291029930115,0.2508898973464966,0.575463056564331,0.2517760097980499
165,1660893707.1211221,528000,0.42483291029930115,0.2508898973464966,0.5753334164619446,0.25269320607185364
166,1660893709.3914135,531200,0.42543739080429077,0.24454723298549652,0.5753334164619446,0.25269320607185364
167,1660893712.4507966,534400,0.42543739080429077,0.24454723298549652,0.5746466517448425,0.2447761744260788
168,1660893714.758057,537600,0.426715612411499,0.2484109252691269,0.5746466517448425,0.2447761744260788
169,1660893717.5991755,540800,0.426715612411499,0.2484109252691269,0.5731599926948547,0.24903501570224762
170,1660893719.8716557,544000,0.42833834886550903,0.24461299180984497,0.5731599926948547,0.24903501570224762
171,1660893723.8050578,547200,0.42833834886550903,0.24461299180984497,0.5709571838378906,0.24276679754257202
172,1660893727.0401115,550400,0.4302850365638733,0.23529906570911407,0.5709571838378906,0.24276679754257202
173,1660893730.208945,553600,0.4302850365638733,0.23529906570911407,0.5696191191673279,0.24393628537654877
174,1660893732.5365026,556800,0.4316057860851288,0.24303120374679565,0.5696191191673279,0.24393628537654877
175,1660893735.6107893,560000,0.4316057860851288,0.24303120374679565,0.5687627196311951,0.24984411895275116
176,1660893737.7350006,563200,0.4323742389678955,0.2485586702823639,0.5687627196311951,0.24984411895275116
177,1660893741.0995345,566400,0.4323742389678955,0.2485586702823639,0.5679255127906799,0.24645812809467316
178,1660893743.1724863,569600,0.43358314037323,0.2480613738298416,0.5679255127906799,0.24645812809467316
179,1660893746.350374,572800,0.43358314037323,0.2480613738298416,0.5670416355133057,0.2428755760192871
180,1660893748.4081664,576000,0.43392056226730347,0.24833624064922333,0.5670416355133057,0.2428755760192871
181,1660893751.8425639,579200,0.43392056226730347,0.24833624064922333,0.5653352737426758,0.24720226228237152
182,1660893753.7153242,582400,0.4350971579551697,0.24762466549873352,0.5653352737426758,0.24720226228237152
183,1660893756.8841367,585600,0.4350971579551697,0.24762466549873352,0.56566321849823,0.256746381521225
184,1660893758.8672545,588800,0.435210645198822,0.24660848081111908,0.56566321849823,0.256746381521225
185,1660893762.311143,592000,0.435210645198822,0.24660848081111908,0.5653800368309021,0.2424873560667038
186,1660893764.1443198,595200,0.4356524646282196,0.24237701296806335,0.5653800368309021,0.2424873560667038
187,1660893767.6341863,598400,0.4356524646282196,0.24237701296806335,0.5645635724067688,0.24427072703838348
188,1660893769.5876985,601600,0.4359789490699768,0.24526508152484894,0.5645635724067688,0.24427072703838348
189,1660893772.994589,604800,0.4359789490699768,0.24526508152484894,0.5637670159339905,0.2461727112531662
190,1660893774.7489853,608000,0.43705546855926514,0.2473524510860443,0.5637670159339905,0.2461727112531662
191,1660893778.3031073,611200,0.43705546855926514,0.2473524510860443,0.5636178851127625,0.24484184384346008
192,1660893780.0787988,614400,0.4370526671409607,0.24724557995796204,0.5636178851127625,0.24484184384346008
193,1660893783.713107,617600,0.4370526671409607,0.24724557995796204,0.5632725358009338,0.24390281736850739
194,1660893785.2619395,620800,0.43726468086242676,0.24302439391613007,0.5632725358009338,0.24390281736850739
195,1660893789.0587635,624000,0.43726468086242676,0.24302439391613007,0.5622164011001587,0.24755676090717316
196,1660893790.734563,627200,0.43847227096557617,0.25006377696990967,0.5622164011001587,0.24755676090717316
197,1660893794.4061809,630400,0.43847227096557617,0.25006377696990967,0.5615312457084656,0.24571843445301056
198,1660893796.0731163,633600,0.4389190375804901,0.2564546465873718,0.5615312457084656,0.24571843445301056
199,1660893799.697162,636800,0.4389190375804901,0.2564546465873718,0.5610883235931396,0.24347183108329773
200,1660893801.4041078,640000,0.43932801485061646,0.25133150815963745,0.5610883235931396,0.24347183108329773
201,1660893805.1814423,643200,0.43932801485061646,0.25133150815963745,0.5610455274581909,0.2521253526210785
202,1660893806.7929626,646400,0.4435601830482483,0.2456887662410736,0.5610455274581909,0.2521253526210785
203,1660893810.4849153,649600,0.4435601830482483,0.2456887662410736,0.5563516020774841,0.24323005974292755
204,1660893812.0182505,652800,0.4486936926841736,0.24585990607738495,0.5563516020774841,0.24323005974292755
205,1660893815.9196901,656000,0.4486936926841736,0.24585990607738495,0.5510591864585876,0.24688443541526794
206,1660893817.483672,659200,0.45267269015312195,0.24282529950141907,0.5510591864585876,0.24688443541526794
207,1660893821.2164843,662400,0.45267269015312195,0.24282529950141907,0.5474290251731873,0.2511635720729828
208,1660893822.6052551,665600,0.4569939374923706,0.24844759702682495,0.5474290251731873,0.2511635720729828
209,1660893826.4150407,668800,0.4569939374923706,0.24844759702682495,0.5424727201461792,0.24408508837223053
210,1660893827.965308,672000,0.459977924823761,0.24836088716983795,0.5424727201461792,0.24408508837223053
211,1660893831.9802215,675200,0.459977924823761,0.24836088716983795,0.5396677255630493,0.2431391477584839
212,1660893833.2047088,678400,0.46419596672058105,0.24662405252456665,0.5396677255630493,0.2431391477584839
213,1660893837.2145271,681600,0.46419596672058105,0.24662405252456665,0.5357790589332581,0.24628296494483948
214,1660893838.5280175,684800,0.4677017331123352,0.24548014998435974,0.5357790589332581,0.24628296494483948
215,1660893842.5636923,688000,0.4677017331123352,0.24548014998435974,0.5315390229225159,0.2443772554397583
216,1660893843.7324631,691200,0.4715663194656372,0.23802362382411957,0.5315390229225159,0.2443772554397583
217,1660893847.8534205,694400,0.4715663194656372,0.23802362382411957,0.5288380980491638,0.24335621297359467
218,1660893849.5799341,697600,0.4753265380859375,0.28081265091896057,0.5288380980491638,0.24335621297359467
219,1660893855.0464704,700800,0.4753265380859375,0.28081265091896057,0.5251376628875732,0.24720996618270874
220,1660893856.253734,704000,0.4777303636074066,0.2446574717760086,0.5251376628875732,0.24720996618270874
221,1660893860.6040044,707200,0.4777303636074066,0.2446574717760086,0.522036075592041,0.24693354964256287
222,1660893861.595378,710400,0.4814183712005615,0.2448592334985733,0.522036075592041,0.24693354964256287
223,1660893865.7842443,713600,0.4814183712005615,0.2448592334985733,0.519188642501831,0.24607394635677338
224,1660893867.0247712,716800,0.4831687808036804,0.2512728273868561,0.519188642501831,0.24607394635677338
225,1660893871.2193484,720000,0.4831687808036804,0.2512728273868561,0.5166410207748413,0.24754932522773743
226,1660893872.38651,723200,0.4867609441280365,0.24862007796764374,0.5166410207748413,0.24754932522773743
227,1660893876.4977782,726400,0.4867609441280365,0.24862007796764374,0.5133039355278015,0.24665559828281403
228,1660893877.5134563,729600,0.48930275440216064,0.24435807764530182,0.5133039355278015,0.24665559828281403
229,1660893881.8501263,732800,0.48930275440216064,0.24435807764530182,0.5117686986923218,0.24066822230815887
230,1660893882.8366687,736000,0.49143752455711365,0.24907979369163513,0.5117686986923218,0.24066822230815887
231,1660893887.1517851,739200,0.49143752455711365,0.24907979369163513,0.5069615244865417,0.28449776768684387
232,1660893888.083577,742400,0.4963787794113159,0.2699526250362396,0.5069615244865417,0.28449776768684387
233,1660893892.4124737,745600,0.4963787794113159,0.2699526250362396,0.5036831498146057,0.24368645250797272
234,1660893893.38789,748800,0.4976516366004944,0.25117921829223633,0.5036831498146057,0.24368645250797272
235,1660893897.8892312,752000,0.4976516366004944,0.25117921829223633,0.5031614899635315,0.26494401693344116
236,1660893898.6567879,755200,0.4992145597934723,0.24551603198051453,0.5031614899635315,0.26494401693344116
237,1660893903.27555,758400,0.4992145597934723,0.24551603198051453,0.4996330738067627,0.24847961962223053
238,1660893904.0420341,761600,0.501703143119812,0.26429009437561035,0.4996330738067627,0.24847961962223053
239,1660893908.699769,764800,0.501703143119812,0.26429009437561035,0.4973452389240265,0.23591791093349457
240,1660893909.4572463,768000,0.5036744475364685,0.23697887361049652,0.4973452389240265,0.23591791093349457
241,1660893914.0463324,771200,0.5036744475364685,0.23697887361049652,0.49614274501800537,0.24954639375209808
242,1660893914.559083,774400,0.5051838159561157,0.24874331057071686,0.49614274501800537,0.24954639375209808
243,1660893919.379933,777600,0.5051838159561157,0.24874331057071686,0.4951118528842926,0.25326836109161377
244,1660893919.87693,780800,0.5055816173553467,0.25149139761924744,0.4951118528842926,0.25326836109161377
245,1660893924.8009863,784000,0.5055816173553467,0.25149139761924744,0.49398842453956604,0.2415226697921753
246,1660893925.2141128,787200,0.5074332356452942,0.24459369480609894,0.49398842453956604,0.2415226697921753
247,1660893930.142316,790400,0.5074332356452942,0.24459369480609894,0.49176886677742004,0.2405933141708374
248,1660893930.5814645,793600,0.5083229541778564,0.2419346570968628,0.49176886677742004,0.2405933141708374
249,1660893935.685028,796800,0.5083229541778564,0.2419346570968628,0.4917631447315216,0.2478269636631012
250,1660893935.8636825,800000,0.508620023727417,0.2468254417181015,0.4917631447315216,0.2478269636631012
251,1660893940.8916516,803200,0.508620023727417,0.2468254417181015,0.49148932099342346,0.24558314681053162
252,1660893941.0609305,806400,0.5084856152534485,0.24757209420204163,0.49148932099342346,0.24558314681053162
253,1660893946.1260815,809600,0.5084856152534485,0.24757209420204163,0.49233272671699524,0.254164457321167
254,1660893946.5539494,812800,0.5088470578193665,0.2541230618953705,0.49233272671699524,0.254164457321167
255,1660893951.5257401,816000,0.5088470578193665,0.2541230618953705,0.49095818400382996,0.24847835302352905
256,1660893951.7527418,819200,0.5095741152763367,0.249958798289299,0.49095818400382996,0.24847835302352905
257,1660893956.7405012,822400,0.5113039016723633,0.23859038949012756,0.49095818400382996,0.24847835302352905
258,1660893957.018498,825600,0.5113039016723633,0.23859038949012756,0.4892192780971527,0.2378300130367279
259,1660893962.0910206,828800,0.5102272629737854,0.2648671269416809,0.4892192780971527,0.2378300130367279
260,1660893962.2493367,832000,0.5102272629737854,0.2648671269416809,0.48950663208961487,0.259132981300354
261,1660893967.584469,835200,0.5104125738143921,0.24737998843193054,0.48950663208961487,0.259132981300354
262,1660893967.6600275,838400,0.5104125738143921,0.24737998843193054,0.490329384803772,0.24731406569480896
263,1660893972.6750374,841600,0.5105369687080383,0.24460987746715546,0.490329384803772,0.24731406569480896
264,1660893973.006663,844800,0.5105369687080383,0.24460987746715546,0.49032142758369446,0.24746032059192657
265,1660893979.7488155,848000,0.5105369687080383,0.24460987746715546,0.4904898405075073,0.244660422205925
266,1660893979.784357,851200,0.5101388096809387,0.24507708847522736,0.4904898405075073,0.244660422205925
267,1660893985.494908,854400,0.5102044939994812,0.24704590439796448,0.4904898405075073,0.244660422205925
268,1660893985.7005417,857600,0.5102044939994812,0.24704590439796448,0.4896102249622345,0.2516177296638489
269,1660893990.7849705,860800,0.510249674320221,0.24242515861988068,0.4896102249622345,0.2516177296638489
270,1660893991.1295412,864000,0.510249674320221,0.24242515861988068,0.4896102249622345,0.24465978145599365
271,1660893995.9943473,867200,0.5111210942268372,0.24401304125785828,0.4896102249622345,0.24465978145599365
272,1660893996.3936083,870400,0.5111210942268372,0.24401304125785828,0.48995375633239746,0.24551284313201904
273,1660894001.252339,873600,0.5110366344451904,0.24415385723114014,0.48995375633239746,0.24551284313201904
274,1660894001.8324444,876800,0.5110366344451904,0.24415385723114014,0.490059494972229,0.24339428544044495
275,1660894006.4409232,880000,0.5114583373069763,0.24032874405384064,0.490059494972229,0.24339428544044495
276,1660894007.0776286,883200,0.5114583373069763,0.24032874405384064,0.48920029401779175,0.2399889975786209
277,1660894011.9579465,886400,0.5108261704444885,0.24437259137630463,0.48920029401779175,0.2399889975786209
278,1660894012.2603595,889600,0.5108261704444885,0.24437259137630463,0.4888485074043274,0.24961428344249725
279,1660894016.9577878,892800,0.5103513598442078,0.24797973036766052,0.4888485074043274,0.24961428344249725
280,1660894017.5132787,896000,0.5103513598442078,0.24797973036766052,0.4895855784416199,0.24609069526195526
